0 10 0 0 0
0.01 9.999 -0.1 0 0
0.02 9.997 -0.2 0 0
0.03 9.994 -0.3 0 0
0.04 9.99 -0.4 0 0
0.05 9.985 -0.5 0 0
0.06 9.979 -0.6 0 0
0.07 9.972 -0.7 0 0
0.08 9.964 -0.8 0 0
0.09 9.955 -0.9 0 0
0.1 9.945 -1 0 0
0.11 9.934 -1.1 0 0
0.12 9.922 -1.2 0 0
0.13 9.909 -1.3 0 0
0.14 9.895 -1.4 0 0
0.15 9.88 -1.5 0 0
0.16 9.86673 -1.32735 0 0
0.17 9.85797 -0.875647 0 0
0.18 9.85124 -0.673257 0 0
0.19 9.8435 -0.773257 0 0
0.2 9.83477 -0.873257 0 0
0.21 9.82504 -0.973257 0 0
0.22 9.81431 -1.07326 0 0
0.23 9.80257 -1.17326 0 0
0.24 9.79113 -1.14419 0 0
0.25 9.78258 -0.855495 0 0
0.26 9.77704 -0.554095 0 0
0.27 9.7705 -0.654095 0 0
0.28 9.76295 -0.754095 0 0
0.29 9.75441 -0.854095 0 0
0.3 9.74487 -0.954095 0 0
0.31 9.735 -0.98694 0 0
0.32 9.72727 -0.773141 0 0
0.33 9.72289 -0.438314 0 0
0.34 9.71825 -0.463884 0 0
0.35 9.71261 -0.563884 0 0
0.36 9.70597 -0.663884 0 0
0.37 9.69833 -0.763884 0 0
0.38 9.68969 -0.863884 0 0
0.39 9.68233 -0.736056 0 0
0.4 9.67867 -0.366869 0 0
0.41 9.6767 -0.196848 0 0
0.42 9.67373 -0.296848 0 0
0.43 9.66976 -0.396848 0 0
0.44 9.66479 -0.496848 0 0
0.45 9.65882 -0.596848 0 0
0.46 9.65185 -0.696848 0 0
0.47 9.64533 -0.652811 0 0
0.48 9.64155 -0.377346 0 0
0.49 9.64009 -0.146744 0 0
0.5 9.63762 -0.246744 0 0
0.51 9.63415 -0.346744 0 0
0.52 9.62968 -0.446744 0 0
0.53 9.62422 -0.546744 0 0
0.54 9.61806 -0.615517 0 0
0.55 9.61344 -0.461795 0 0
0.56 9.61203 -0.14077 0 0
0.57 9.61119 -0.0843921 0 0
0.58 9.60935 -0.184392 0 0
0.59 9.6065 -0.284392 0 0
0.6 9.60266 -0.384392 0 0
0.61 9.59782 -0.484392 0 0
0.62 9.5927 -0.511734 0 0
0.63 9.5895 -0.320257 0 0
0.64 9.58903 -0.0463565 0 0
0.65 9.58786 -0.117272 0 0
0.66 9.58569 -0.217272 0 0
0.67 9.58251 -0.317272 0 0
0.68 9.57834 -0.417272 0 0
0.69 9.57381 -0.452831 0 0
0.7 9.57108 -0.273552 0 0
0.71 9.57108 0.000278654 0 0
0.72 9.57058 -0.050288 0 0
0.73 9.56907 -0.150288 0 0
0.74 9.56657 -0.250288 0 0
0.75 9.56307 -0.350288 0 0
0.76 9.55888 -0.418714 0 0
0.77 9.55612 -0.27628 0 0
0.78 9.55633 0.0211384 0 0
0.79 9.55697 0.0643679 0 0
0.8 9.55662 -0.0356321 0 0
0.81 9.55526 -0.135632 0 0
0.82 9.55291 -0.235632 0 0
0.83 9.54955 -0.335632 0 0
0.84 9.54604 -0.351045 0 0
0.85 9.54447 -0.156442 0 0
0.86 9.54536 0.0883898 0 0
0.87 9.54524 -0.0116102 0 0
0.88 9.54413 -0.11161 0 0
0.89 9.54201 -0.21161 0 0
0.9 9.53889 -0.31161 0 0
0.91 9.53581 -0.308082 0 0
0.92 9.53485 -0.0959555 0 0
0.93 9.53613 0.127865 0 0
0.94 9.53641 0.0278647 0 0
0.95 9.53569 -0.0721353 0 0
0.96 9.53397 -0.172135 0 0
0.97 9.53125 -0.272135 0 0
0.98 9.52829 -0.295988 0 0
0.99 9.52715 -0.113591 0 0
1 9.52847 0.131815 0 0
1.01 9.52884 0.0374143 0 0
1.02 9.52822 -0.0625857 0 0
1.03 9.52659 -0.162586 0 0
1.04 9.52396 -0.262586 0 0
1.05 9.52136 -0.26082 0 0
1.06 9.52082 -0.0533594 0 0
1.07 9.52249 0.166342 0 0
1.08 9.52315 0.0663419 0 0
1.09 9.52281 -0.0336581 0 0
1.1 9.52148 -0.133658 0 0
1.11 9.51914 -0.233658 0 0
1.12 9.51657 -0.256562 0 0
1.13 9.51582 -0.0754934 0 0
1.14 9.51746 0.164444 0 0
1.15 9.51811 0.0648416 0 0
1.16 9.51776 -0.0351584 0 0
1.17 9.51641 -0.135158 0 0
1.18 9.51406 -0.235158 0 0
1.19 9.51181 -0.225109 0 0
1.2 9.5117 -0.0109865 0 0
1.21 9.51367 0.197521 0 0
1.22 9.51465 0.0975205 0 0
1.23 9.51462 -0.00247945 0 0
1.24 9.5136 -0.102479 0 0
1.25 9.51157 -0.202479 0 0
1.26 9.50919 -0.237886 0 0
1.27 9.50848 -0.0711721 0 0
1.28 9.51025 0.177063 0 0
1.29 9.51138 0.112792 0 0
1.3 9.51151 0.0127925 0 0
1.31 9.51064 -0.0872075 0 0
1.32 9.50876 -0.187208 0 0
1.33 9.50642 -0.234047 0 0
1.34 9.50563 -0.0796764 0 0
1.35 9.5074 0.177717 0 0
1.36 9.50887 0.146572 0 0
1.37 9.50934 0.0465715 0 0
1.38 9.5088 -0.0534285 0 0
1.39 9.50727 -0.153428 0 0
1.4 9.50473 -0.253428 0 0
1.41 9.50319 -0.154389 0 0
1.42 9.50469 0.149845 0 0
1.43 9.50744 0.275158 0 0
1.44 9.50919 0.175158 0 0
1.45 9.50994 0.0751583 0 0
1.46 9.50969 -0.0248417 0 0
1.47 9.50845 -0.124842 0 0
1.48 9.5062 -0.224842 0 0
1.49 9.50432 -0.187329 0 0
1.5 9.50486 0.0536578 0 0
1.51 9.50721 0.234601 0 0
1.52 9.50855 0.134601 0 0
1.53 9.5089 0.0346008 0 0
1.54 9.50824 -0.0653992 0 0
1.55 9.50659 -0.165399 0 0
1.56 9.50419 -0.239742 0 0
1.57 9.50305 -0.114177 0 0
1.58 9.50472 0.167013 0 0
1.59 9.50689 0.216472 0 0
1.6 9.50805 0.116472 0 0
1.61 9.50822 0.0164722 0 0
1.62 9.50738 -0.0835278 0 0
1.63 9.50554 -0.183528 0 0
1.64 9.50336 -0.218364 0 0
1.65 9.50284 -0.0522019 0 0
1.66 9.50477 0.193242 0 0
1.67 9.50603 0.126103 0 0
1.68 9.50629 0.0261028 0 0
1.69 9.50556 -0.0738972 0 0
1.7 9.50382 -0.173897 0 0
1.71 9.50165 -0.216165 0 0
1.72 9.50107 -0.058008 0 0
1.73 9.50301 0.193423 0 0
1.74 9.50449 0.147834 0 0
1.75 9.50496 0.0478338 0 0
1.76 9.50444 -0.0521662 0 0
1.77 9.50292 -0.152166 0 0
1.78 9.50063 -0.229112 0 0
1.79 9.49956 -0.106936 0 0
1.8 9.50131 0.175183 0 0
1.81 9.50363 0.231585 0 0
1.82 9.50494 0.131585 0 0
1.83 9.50526 0.0315849 0 0
1.84 9.50458 -0.0684151 0 0
1.85 9.50289 -0.168415 0 0
1.86 9.50074 -0.215344 0 0
1.87 9.50012 -0.0621753 0 0
1.88 9.50205 0.193077 0 0
1.89 9.50366 0.161039 0 0
1.9 9.50427 0.0610394 0 0
1.91 9.50388 -0.0389606 0 0
1.92 9.50249 -0.138961 0 0
1.93 9.50011 -0.237713 0 0
1.94 9.49873 -0.138133 0 0
1.95 9.50036 0.163337 0 0
1.96 9.5032 0.283898 0 0
1.97 9.50504 0.183898 0 0
1.98 9.50588 0.0838984 0 0
1.99 9.50572 -0.0161016 0 0
2 9.50456 -0.116102 0 0
2.01 9.5024 -0.216102 0 0
2.02 9.50067 -0.172432 0 0
2.03 9.50142 0.0741966 0 0
2.04 9.5039 0.248199 0 0
2.05 9.50538 0.148199 0 0
2.06 9.50586 0.0481988 0 0
2.07 9.50534 -0.0518012 0 0
2.08 9.50383 -0.151801 0 0
2.09 9.50148 -0.235073 0 0
2.1 9.50028 -0.119246 0 0
2.11 9.50197 0.168898 0 0
2.12 9.50441 0.244124 0 0
2.13 9.50585 0.144124 0 0
2.14 9.5063 0.0441245 0 0
2.15 9.50574 -0.0558755 0 0
2.16 9.50418 -0.155876 0 0
2.17 9.50184 -0.233837 0 0
2.18 9.50072 -0.112456 0 0
2.19 9.50243 0.171077 0 0
2.2 9.50473 0.230732 0 0
2.21 9.50604 0.130732 0 0
2.22 9.50635 0.0307321 0 0
2.23 9.50566 -0.0692679 0 0
2.24 9.50396 -0.169268 0 0
2.25 9.50175 -0.221374 0 0
2.26 9.50102 -0.0733335 0 0
2.27 9.50288 0.186986 0 0
2.28 9.50459 0.170426 0 0
2.29 9.50529 0.0704263 0 0
2.3 9.505 -0.0295737 0 0
2.31 9.5037 -0.129574 0 0
2.32 9.50141 -0.229574 0 0
2.33 9.49985 -0.155452 0 0
2.34 9.50108 0.12244 0 0
2.35 9.50376 0.268829 0 0
2.36 9.50545 0.168829 0 0
2.37 9.50614 0.0688294 0 0
2.38 9.50583 -0.0311706 0 0
2.39 9.50452 -0.131171 0 0
2.4 9.50221 -0.231171 0 0
2.41 9.50062 -0.158979 0 0
2.42 9.50179 0.117078 0 0
2.43 9.50444 0.265507 0 0
2.44 9.5061 0.165507 0 0
2.45 9.50675 0.0655072 0 0
2.46 9.50641 -0.0344928 0 0
2.47 9.50506 -0.134493 0 0
2.48 9.50272 -0.234493 0 0
2.49 9.50112 -0.15934 0 0
2.5 9.50232 0.119876 0 0
2.51 9.50498 0.265858 0 0
2.52 9.50664 0.165858 0 0
2.53 9.5073 0.0658585 0 0
2.54 9.50696 -0.0341415 0 0
2.55 9.50562 -0.134142 0 0
2.56 9.50327 -0.234142 0 0
2.57 9.50164 -0.16307 0 0
2.58 9.50276 0.112041 0 0
2.59 9.50538 0.261897 0 0
2.6 9.507 0.161897 0 0
2.61 9.50762 0.0618975 0 0
2.62 9.50724 -0.0381025 0 0
2.63 9.50586 -0.138103 0 0
2.64 9.50348 -0.238103 0 0
2.65 9.50187 -0.161066 0 0
2.66 9.50307 0.120247 0 0
2.67 9.50572 0.264851 0 0
2.68 9.50737 0.164851 0 0
2.69 9.50802 0.0648514 0 0
2.7 9.50766 -0.0351486 0 0
2.71 9.50631 -0.135149 0 0
2.72 9.50396 -0.235149 0 0
2.73 9.5023 -0.166554 0 0
2.74 9.50336 0.10614 0 0
2.75 9.50594 0.258491 0 0
2.76 9.50753 0.158491 0 0
2.77 9.50811 0.0584912 0 0
2.78 9.5077 -0.0415088 0 0
2.79 9.50628 -0.141509 0 0
2.8 9.50387 -0.241509 0 0
2.81 9.50226 -0.160756 0 0
2.82 9.5035 0.124477 0 0
2.83 9.50616 0.265921 0 0
2.84 9.50782 0.165921 0 0
2.85 9.50848 0.0659206 0 0
2.86 9.50814 -0.0340794 0 0
2.87 9.5068 -0.134079 0 0
2.88 9.50446 -0.234079 0 0
2.89 9.50275 -0.170669 0 0
2.9 9.50372 0.0967749 0 0
2.91 9.50626 0.253972 0 0
2.92 9.5078 0.153972 0 0
2.93 9.50834 0.0539724 0 0
2.94 9.50788 -0.0460276 0 0
2.95 9.50642 -0.146028 0 0
2.96 9.50396 -0.246028 0 0
2.97 9.50238 -0.157748 0 0
2.98 9.50373 0.135283 0 0
2.99 9.50643 0.270042 0 0
3 9.50813 0.170042 0 0
3.01 9.50883 0.0700424 0 0
3.02 9.50854 -0.0299576 0 0
3.03 9.50724 -0.129958 0 0
3.04 9.50494 -0.229958 0 0
3.05 9.50316 -0.177237 0 0
3.06 9.50396 0.079268 0 0
3.07 9.50642 0.246231 0 0
3.08 9.50788 0.146231 0 0
3.09 9.50834 0.0462314 0 0
3.1 9.50781 -0.0537686 0 0
3.11 9.50627 -0.153769 0 0
3.12 9.50377 -0.249334 0 0
3.13 9.50232 -0.145688 0 0
3.14 9.50386 0.154481 0 0
3.15 9.50653 0.26646 0 0
3.16 9.50819 0.16646 0 0
3.17 9.50886 0.0664602 0 0
3.18 9.50852 -0.0335398 0 0
3.19 9.50718 -0.13354 0 0
3.2 9.50485 -0.23354 0 0
3.21 9.50311 -0.173958 0 0
3.22 9.50401 0.0896245 0 0
3.23 9.50651 0.25043 0 0
3.24 9.50802 0.150431 0 0
3.25 9.50852 0.0504305 0 0
3.26 9.50802 -0.0495695 0 0
3.27 9.50653 -0.149569 0 0
3.28 9.50403 -0.249569 0 0
3.29 9.50248 -0.155712 0 0
3.3 9.50391 0.14311 0 0
3.31 9.50664 0.272939 0 0
3.32 9.50837 0.172939 0 0
3.33 9.50909 0.0729387 0 0
3.34 9.50882 -0.0270613 0 0
3.35 9.50755 -0.127061 0 0
3.36 9.50528 -0.227061 0 0
3.37 9.50346 -0.182248 0 0
3.38 9.50412 0.0661765 0 0
3.39 9.50653 0.240381 0 0
3.4 9.50793 0.140381 0 0
3.41 9.50833 0.0403807 0 0
3.42 9.50774 -0.0596193 0 0
3.43 9.50614 -0.159619 0 0
3.44 9.5037 -0.244157 0 0
3.45 9.50241 -0.129134 0 0
3.46 9.50402 0.161152 0 0
3.47 9.50643 0.240636 0 0
3.48 9.50783 0.140636 0 0
3.49 9.50824 0.040636 0 0
3.5 9.50764 -0.059364 0 0
3.51 9.50605 -0.159364 0 0
3.52 9.50361 -0.24395 0 0
3.53 9.50232 -0.12899 0 0
3.54 9.50393 0.161313 0 0
3.55 9.50634 0.240924 0 0
3.56 9.50775 0.140924 0 0
3.57 9.50816 0.040924 0 0
3.58 9.50757 -0.059076 0 0
3.59 9.50598 -0.159076 0 0
3.6 9.50354 -0.243886 0 0
3.61 9.50225 -0.129167 0 0
3.62 9.50386 0.161316 0 0
3.63 9.50628 0.241577 0 0
3.64 9.5077 0.141577 0 0
3.65 9.50811 0.041577 0 0
3.66 9.50753 -0.058423 0 0
3.67 9.50594 -0.158423 0 0
3.68 9.5035 -0.244317 0 0
3.69 9.50219 -0.13072 0 0
3.7 9.5038 0.160725 0 0
3.71 9.50624 0.244174 0 0
3.72 9.50768 0.144174 0 0
3.73 9.50813 0.044174 0 0
3.74 9.50757 -0.055826 0 0
3.75 9.50601 -0.155826 0 0
3.76 9.50354 -0.247004 0 0
3.77 9.50215 -0.138848 0 0
3.78 9.50372 0.157358 0 0
3.79 9.50629 0.256393 0 0
3.8 9.50785 0.156393 0 0
3.81 9.50842 0.0563933 0 0
3.82 9.50798 -0.0436067 0 0
3.83 9.50654 -0.143607 0 0
3.84 9.50411 -0.243607 0 0
3.85 9.50249 -0.161992 0 0
3.86 9.50373 0.124229 0 0
3.87 9.50638 0.265095 0 0
3.88 9.50803 0.165095 0 0
3.89 9.50868 0.0650952 0 0
3.9 9.50833 -0.0349048 0 0
3.91 9.50698 -0.134905 0 0
3.92 9.50463 -0.234905 0 0
3.93 9.50291 -0.172592 0 0
3.94 9.50385 0.093804 0 0
3.95 9.50637 0.252153 0 0
3.96 9.50789 0.152153 0 0
3.97 9.50841 0.0521533 0 0
3.98 9.50793 -0.0478467 0 0
3.99 9.50646 -0.147847 0 0
4 9.50398 -0.247847 0 0
4.01 9.5024 -0.15789 0 0
4.02 9.50377 0.136928 0 0
4.03 9.50647 0.270295 0 0
4.04 9.50817 0.170295 0 0
4.05 9.50888 0.0702953 0 0
4.06 9.50858 -0.0297047 0 0
4.07 9.50728 -0.129705 0 0
4.08 9.50498 -0.229705 0 0
4.09 9.50319 -0.179301 0 0
4.1 9.50394 0.074872 0 0
4.11 9.50638 0.244029 0 0
4.12 9.50782 0.144029 0 0
4.13 9.50826 0.0440288 0 0
4.14 9.5077 -0.0559712 0 0
4.15 9.50614 -0.155971 0 0
4.16 9.50366 -0.248286 0 0
4.17 9.50225 -0.141258 0 0
4.18 9.50381 0.156056 0 0
4.19 9.50639 0.258487 0 0
4.2 9.50798 0.158487 0 0
4.21 9.50856 0.0584872 0 0
4.22 9.50815 -0.0415128 0 0
4.23 9.50673 -0.141513 0 0
4.24 9.50432 -0.241513 0 0
4.25 9.50266 -0.165611 0 0
4.26 9.50381 0.11477 0 0
4.27 9.50642 0.260869 0 0
4.28 9.50803 0.160869 0 0
4.29 9.50863 0.0608689 0 0
4.3 9.50824 -0.0391311 0 0
4.31 9.50685 -0.139131 0 0
4.32 9.50446 -0.239131 0 0
4.33 9.50277 -0.168597 0 0
4.34 9.50384 0.106275 0 0
4.35 9.50641 0.257239 0 0
4.36 9.50798 0.157239 0 0
4.37 9.50855 0.0572391 0 0
4.38 9.50813 -0.0427609 0 0
4.39 9.5067 -0.142761 0 0
4.4 9.50427 -0.242761 0 0
4.41 9.50263 -0.164537 0 0
4.42 9.50381 0.118243 0 0
4.43 9.50643 0.262262 0 0
4.44 9.50805 0.162262 0 0
4.45 9.50868 0.0622617 0 0
4.46 9.5083 -0.0377383 0 0
4.47 9.50692 -0.137738 0 0
4.48 9.50454 -0.237738 0 0
4.49 9.50284 -0.170515 0 0
4.5 9.50385 0.100962 0 0
4.51 9.5064 0.254937 0 0
4.52 9.50795 0.154937 0 0
4.53 9.5085 0.0549372 0 0
4.54 9.50805 -0.0450628 0 0
4.55 9.50659 -0.145063 0 0
4.56 9.50414 -0.245063 0 0
4.57 9.50252 -0.162088 0 0
4.58 9.50378 0.12558 0 0
4.59 9.50643 0.265315 0 0
4.6 9.50809 0.165315 0 0
4.61 9.50874 0.0653152 0 0
4.62 9.50839 -0.0346848 0 0
4.63 9.50704 -0.134685 0 0
4.64 9.5047 -0.234685 0 0
4.65 9.50296 -0.174251 0 0
4.66 9.50386 0.0902513 0 0
4.67 9.50636 0.250378 0 0
4.68 9.50787 0.150378 0 0
4.69 9.50837 0.0503783 0 0
4.7 9.50787 -0.0496217 0 0
4.71 9.50638 -0.149622 0 0
4.72 9.50388 -0.249622 0 0
4.73 9.50231 -0.156922 0 0
4.74 9.50372 0.140746 0 0
4.75 9.50644 0.271693 0 0
4.76 9.50815 0.171693 0 0
4.77 9.50887 0.0716931 0 0
4.78 9.50859 -0.0283069 0 0
4.79 9.5073 -0.128307 0 0
4.8 9.50502 -0.228307 0 0
4.81 9.5032 -0.181788 0 0
4.82 9.50389 0.0684164 0 0
4.83 9.5063 0.241135 0 0
4.84 9.50771 0.141135 0 0
4.85 9.50812 0.0411349 0 0
4.86 9.50753 -0.0588651 0 0
4.87 9.50594 -0.158865 0 0
4.88 9.50349 -0.245762 0 0
4.89 9.50215 -0.133141 0 0
4.9 9.50375 0.15932 0 0
4.91 9.50621 0.245785 0 0
4.92 9.50766 0.145785 0 0
4.93 9.50812 0.0457848 0 0
4.94 9.50758 -0.0542151 0 0
4.95 9.50604 -0.154215 0 0
4.96 9.50353 -0.25034 0 0
4.97 9.50206 -0.147228 0 0
4.98 9.5036 0.153534 0 0
4.99 9.50627 0.267211 0 0
5 9.50794 0.167211 0 0
5.01 9.50861 0.0672111 0 0
5.02 9.50829 -0.0327889 0 0
5.03 9.50696 -0.132789 0 0
5.04 9.50463 -0.232789 0 0
5.05 9.50287 -0.176026 0 0
5.06 9.50372 0.084693 0 0
5.07 9.5062 0.248116 0 0
5.08 9.50768 0.148116 0 0
5.09 9.50816 0.0481164 0 0
5.1 9.50764 -0.0518836 0 0
5.11 9.50612 -0.151884 0 0
5.12 9.5036 -0.251884 0 0
5.13 9.50206 -0.153946 0 0
5.14 9.50355 0.149096 0 0
5.15 9.50631 0.275288 0 0
5.16 9.50806 0.175288 0 0
5.17 9.50881 0.0752876 0 0
5.18 9.50857 -0.0247124 0 0
5.19 9.50732 -0.124712 0 0
5.2 9.50507 -0.224712 0 0
5.21 9.50321 -0.185703 0 0
5.22 9.50378 0.0567768 0 0
5.23 9.50615 0.236272 0 0
5.24 9.50751 0.136272 0 0
5.25 9.50787 0.0362723 0 0
5.26 9.50723 -0.0637277 0 0
5.27 9.5056 -0.163728 0 0
5.28 9.50319 -0.240178 0 0
5.29 9.50203 -0.116819 0 0
5.3 9.50369 0.166199 0 0
5.31 9.50591 0.221838 0 0
5.32 9.50712 0.121838 0 0
